Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
M5AD Large,m5ad.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.134 hourly,$0.084 hourly,$0.0501 hourly,$0.226 hourly,$0.176 hourly
M5AD Extra Large,m5ad.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.268 hourly,$0.169 hourly,$0.1167 hourly,$0.452 hourly,$0.353 hourly
M5AD Double Extra Large,m5ad.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.536 hourly,$0.338 hourly,$0.2235 hourly,$0.904 hourly,$0.706 hourly
M5AD Quadruple Extra Large,m5ad.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$1.072 hourly,$0.675 hourly,$0.3729 hourly,$1.808 hourly,$1.411 hourly
M5AD Eight Extra Large,m5ad.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),Up to 10 Gigabit,$2.144 hourly,$1.351 hourly,$0.7835 hourly,$3.616 hourly,$2.823 hourly
M5AD 12xlarge Extra Large,m5ad.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),10 Gigabit,$3.216 hourly,$2.026 hourly,$0.9574 hourly,$5.424 hourly,$4.234 hourly
M5AD 16xlarge Extra Large,m5ad.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),12 Gigabit,$4.288 hourly,$2.701 hourly,$0.9673 hourly,$7.232 hourly,$5.645 hourly
M5AD 24xlarge,m5ad.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),20 Gigabit,$6.432 hourly,$4.052 hourly,$1.3544 hourly,$10.848 hourly,$8.468 hourly
M5 General Purpose Large,m5d.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.146 hourly,$0.092 hourly,$0.0534 hourly,$0.238 hourly,$0.184 hourly
M5 General Purpose Extra Large,m5d.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.292 hourly,$0.184 hourly,$0.1005 hourly,$0.476 hourly,$0.368 hourly
M5 General Purpose Double Extra Large,m5d.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.584 hourly,$0.368 hourly,$0.2202 hourly,$0.952 hourly,$0.736 hourly
M5 General Purpose Quadruple Extra Large,m5d.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$1.168 hourly,$0.736 hourly,$0.3833 hourly,$1.904 hourly,$1.472 hourly
M5 General Purpose Eight Extra Large,m5d.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),10 Gigabit,$2.336 hourly,$1.472 hourly,$0.7293 hourly,$3.808 hourly,$2.944 hourly
M5 General Purpose 12xlarge Extra Large,m5d.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$3.504 hourly,$2.208 hourly,$0.9932 hourly,$5.712 hourly,$4.416 hourly
M5 General Purpose 16xlarge Extra Large,m5d.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),20 Gigabit,$4.672 hourly,$2.943 hourly,$1.0901 hourly,$7.616 hourly,$5.887 hourly
M5 General Purpose 24xlarge,m5d.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$7.008 hourly,$4.415 hourly,$1.9872 hourly,$11.424 hourly,$8.831 hourly
M5 General Purpose Metal,m5d.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$7.008 hourly,$4.415 hourly,$1.6019 hourly,$11.424 hourly,$8.831 hourly
M5DN Large,m5dn.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 25 Gigabit,$0.175 hourly,$0.11 hourly,$0.0549 hourly,$0.267 hourly,$0.202 hourly
M5DN Extra Large,m5dn.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 25 Gigabit,$0.35 hourly,$0.221 hourly,$0.1103 hourly,$0.534 hourly,$0.405 hourly
M5DN Double Extra Large,m5dn.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 25 Gigabit,$0.70 hourly,$0.441 hourly,$0.2254 hourly,$1.068 hourly,$0.809 hourly
M5DN Quadruple Extra Large,m5dn.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 25 Gigabit,$1.40 hourly,$0.882 hourly,$0.434 hourly,$2.136 hourly,$1.618 hourly
M5DN Eight Extra Large,m5dn.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),25 Gigabit,$2.80 hourly,$1.764 hourly,$0.8902 hourly,$4.272 hourly,$3.236 hourly
M5DN 12xlarge Extra Large,m5dn.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),50 Gigabit,$4.20 hourly,$2.646 hourly,$0.9567 hourly,$6.408 hourly,$4.854 hourly
M5DN 16xlarge Extra Large,m5dn.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),75 Gigabit,$5.60 hourly,$3.528 hourly,$1.2604 hourly,$8.544 hourly,$6.472 hourly
M5DN 24xlarge,m5dn.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,$8.40 hourly,$5.292 hourly,$1.9911 hourly,$12.816 hourly,$9.708 hourly
M5DN Metal,m5dn.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,$8.40 hourly,$5.292 hourly,$1.7508 hourly,$12.816 hourly,$9.708 hourly
M5N Large,m5n.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.153 hourly,$0.096 hourly,$0.0539 hourly,$0.245 hourly,$0.188 hourly
M5N Extra Large,m5n.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.306 hourly,$0.193 hourly,$0.1313 hourly,$0.49 hourly,$0.377 hourly
M5N Double Extra Large,m5n.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.612 hourly,$0.386 hourly,$0.2326 hourly,$0.98 hourly,$0.754 hourly
M5N Quadruple Extra Large,m5n.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,$1.224 hourly,$0.771 hourly,$0.4842 hourly,$1.96 hourly,$1.507 hourly
M5N Eight Extra Large,m5n.8xlarge,128 GiB,32 vCPUs,EBS only,25 Gigabit,$2.448 hourly,$1.542 hourly,$0.8183 hourly,$3.92 hourly,$3.014 hourly
M5N 12xlarge Extra Large,m5n.12xlarge,192 GiB,48 vCPUs,EBS only,50 Gigabit,$3.672 hourly,$2.313 hourly,$0.9956 hourly,$5.88 hourly,$4.521 hourly
M5N 16xlarge Extra Large,m5n.16xlarge,256 GiB,64 vCPUs,EBS only,75 Gigabit,$4.896 hourly,$3.084 hourly,$1.3081 hourly,$7.84 hourly,$6.028 hourly
M5N 24xlarge,m5n.24xlarge,384 GiB,96 vCPUs,EBS only,100 Gigabit,$7.344 hourly,$4.627 hourly,$2.2066 hourly,$11.76 hourly,$9.043 hourly
M5N Metal,m5n.metal,384 GiB,96 vCPUs,EBS only,100 Gigabit,$7.344 hourly,$4.627 hourly,$1.8003 hourly,$11.76 hourly,$9.043 hourly
M5ZN Large,m5zn.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.2134 hourly,$0.1336 hourly,$0.0528 hourly,$0.3054 hourly,$0.2256 hourly
M5ZN Extra Large,m5zn.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.4267 hourly,$0.2671 hourly,$0.1353 hourly,$0.6107 hourly,$0.4511 hourly
M5ZN Double Extra Large,m5zn.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.8534 hourly,$0.5342 hourly,$0.2911 hourly,$1.2214 hourly,$0.9022 hourly
M5ZN 3xlarge,m5zn.3xlarge,48 GiB,12 vCPUs,EBS only,Up to 25 Gigabit,$1.2801 hourly,$0.8013 hourly,$0.3966 hourly,$1.8321 hourly,$1.3533 hourly
M5ZN 6xlarge,m5zn.6xlarge,96 GiB,24 vCPUs,EBS only,50 Gigabit,$2.5602 hourly,$1.6027 hourly,$0.8939 hourly,$3.6642 hourly,$2.7067 hourly
M5ZN 12xlarge Extra Large,m5zn.12xlarge,192 GiB,48 vCPUs,EBS only,100 Gigabit,$5.1204 hourly,$3.2053 hourly,$1.0671 hourly,$7.3284 hourly,$5.4133 hourly
M5ZN Metal,m5zn.metal,192 GiB,48 vCPUs,EBS only,100 Gigabit,$5.1204 hourly,$3.2053 hourly,$1.1747 hourly,$7.3284 hourly,$5.4133 hourly
M6A Large,m6a.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1116 hourly,$0.074 hourly,$0.0374 hourly,$0.2036 hourly,$0.074 hourly
M6A Extra Large,m6a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2232 hourly,$0.1479 hourly,$0.0916 hourly,$0.4072 hourly,$0.3319 hourly
M6A Double Extra Large,m6a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.4464 hourly,$0.2958 hourly,$0.1933 hourly,$0.8144 hourly,$0.6638 hourly
M6A Quadruple Extra Large,m6a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.8928 hourly,$0.5916 hourly,$0.3543 hourly,$1.6288 hourly,$1.3276 hourly
M6A Eight Extra Large,m6a.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.7856 hourly,$1.1831 hourly,$0.4979 hourly,$3.2576 hourly,$1.1831 hourly
M6A 12xlarge Extra Large,m6a.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.6784 hourly,$1.7747 hourly,$0.6675 hourly,$4.8864 hourly,$1.7747 hourly
M6A 16xlarge Extra Large,m6a.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$3.5712 hourly,$2.3663 hourly,$0.961 hourly,$6.5152 hourly,$5.3103 hourly
M6A 24xlarge,m6a.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$5.3568 hourly,$3.5494 hourly,$1.7313 hourly,$9.7728 hourly,$3.5494 hourly
M6A 32xlarge,m6a.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$7.1424 hourly,$4.7326 hourly,$1.5069 hourly,$13.0304 hourly,$10.6206 hourly
M6A 48xlarge,m6a.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$10.7136 hourly,$7.0988 hourly,$2.4184 hourly,$19.5456 hourly,$15.9308 hourly
M6A Metal,m6a.metal,768 GiB,192 vCPUs,EBS only,50 Gigabit,$10.7136 hourly,$7.0988 hourly,$2.2522 hourly,$19.5456 hourly,$15.9308 hourly
M6G Medium,m6g.medium,4 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.0495 hourly,$0.0315 hourly,$0.0131 hourly,unavailable,unavailable
M6G Large,m6g.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.099 hourly,$0.063 hourly,$0.036 hourly,unavailable,unavailable
M6G Extra Large,m6g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.198 hourly,$0.126 hourly,$0.0453 hourly,unavailable,unavailable
M6G Double Extra Large,m6g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.396 hourly,$0.252 hourly,$0.1173 hourly,unavailable,unavailable
M6G Quadruple Extra Large,m6g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.792 hourly,$0.5039 hourly,$0.2204 hourly,unavailable,unavailable
M6G Eight Extra Large,m6g.8xlarge,128 GiB,32 vCPUs,EBS only,12 Gigabit,$1.584 hourly,$1.0079 hourly,$0.4565 hourly,unavailable,unavailable
M6G 12xlarge Extra Large,m6g.12xlarge,192 GiB,48 vCPUs,EBS only,20 Gigabit,$2.376 hourly,$1.5118 hourly,$0.674 hourly,unavailable,unavailable
M6G 16xlarge Extra Large,m6g.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$3.168 hourly,$2.0158 hourly,$0.8773 hourly,unavailable,unavailable
M6G Metal,m6g.metal,256 GiB,64 vCPUs,EBS only,25 Gigabit,$3.168 hourly,$2.0158 hourly,$0.7709 hourly,unavailable,unavailable
M6GD Medium,m6gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.0585 hourly,$0.0368 hourly,$0.0139 hourly,unavailable,unavailable
M6GD Large,m6gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.117 hourly,$0.0735 hourly,$0.0251 hourly,unavailable,unavailable
M6GD Extra Large,m6gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.234 hourly,$0.147 hourly,$0.0644 hourly,unavailable,unavailable
M6GD Double Extra Large,m6gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.468 hourly,$0.294 hourly,$0.1332 hourly,unavailable,unavailable
M6GD Quadruple Extra Large,m6gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.936 hourly,$0.588 hourly,$0.20 hourly,unavailable,unavailable
M6GD Eight Extra Large,m6gd.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,$1.872 hourly,$1.176 hourly,$0.5514 hourly,unavailable,unavailable
M6GD 12xlarge Extra Large,m6gd.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,$2.808 hourly,$1.764 hourly,$0.7365 hourly,unavailable,unavailable
M6GD 16xlarge Extra Large,m6gd.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$3.744 hourly,$2.352 hourly,$1.0616 hourly,unavailable,unavailable
M6GD Metal,m6gd.metal,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$3.744 hourly,$2.352 hourly,$0.9442 hourly,unavailable,unavailable
M6I Large,m6i.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.124 hourly,$0.0822 hourly,$0.0361 hourly,$0.216 hourly,$0.0822 hourly
M6I Extra Large,m6i.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.248 hourly,$0.1643 hourly,$0.0828 hourly,$0.432 hourly,$0.3483 hourly
M6I Double Extra Large,m6i.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.496 hourly,$0.3287 hourly,$0.1701 hourly,$0.864 hourly,$0.3287 hourly
M6I Quadruple Extra Large,m6i.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.992 hourly,$0.6573 hourly,$0.3884 hourly,$1.728 hourly,$0.6573 hourly
M6I Eight Extra Large,m6i.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.984 hourly,$1.3146 hourly,$0.5228 hourly,$3.456 hourly,$1.3146 hourly
M6I 12xlarge Extra Large,m6i.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.976 hourly,$1.9719 hourly,$0.6817 hourly,$5.184 hourly,$1.9719 hourly
M6I 16xlarge Extra Large,m6i.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$3.968 hourly,$2.6292 hourly,$0.9747 hourly,$6.912 hourly,$5.5732 hourly
M6I 24xlarge,m6i.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$5.952 hourly,$3.9438 hourly,$1.642 hourly,$10.368 hourly,$8.3598 hourly
M6I 32xlarge,m6i.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$7.936 hourly,$5.2584 hourly,$1.6741 hourly,$13.824 hourly,$5.2584 hourly
M6I Metal,m6i.metal,512 GiB,128 vCPUs,EBS only,50 Gigabit,$7.936 hourly,$5.2584 hourly,$1.7559 hourly,$13.824 hourly,$5.2584 hourly
M6ID Large,m6id.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.1533 hourly,$0.0966 hourly,$0.0424 hourly,$0.2453 hourly,$0.1886 hourly
M6ID Extra Large,m6id.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.3066 hourly,$0.1932 hourly,$0.071 hourly,$0.4906 hourly,$0.1932 hourly
M6ID Double Extra Large,m6id.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,$0.6132 hourly,$0.3863 hourly,$0.1986 hourly,$0.9812 hourly,$0.7543 hourly
M6ID Quadruple Extra Large,m6id.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 12.5 Gigabit,$1.2264 hourly,$0.7726 hourly,$0.3863 hourly,$1.9624 hourly,$0.7726 hourly
M6ID Eight Extra Large,m6id.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,12.5 Gigabit,$2.4528 hourly,$1.5453 hourly,$0.5927 hourly,$3.9248 hourly,$1.5453 hourly
M6ID 12xlarge Extra Large,m6id.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),18.75 Gigabit,$3.6792 hourly,$2.3179 hourly,$0.9089 hourly,$5.8872 hourly,$4.5259 hourly
M6ID 16xlarge Extra Large,m6id.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$4.9056 hourly,$3.0905 hourly,$1.0939 hourly,$7.8496 hourly,$6.0345 hourly
M6ID 24xlarge,m6id.24xlarge,384 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),37.5 Gigabit,$7.3584 hourly,$4.6358 hourly,$1.8323 hourly,$11.7744 hourly,$9.0518 hourly
M6ID 32xlarge,m6id.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$9.8112 hourly,$6.1811 hourly,$2.099 hourly,$15.6992 hourly,$12.0691 hourly
M6ID Metal,m6id.metal,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$9.8112 hourly,$6.1811 hourly,$2.149 hourly,$15.6992 hourly,$12.0691 hourly
M6IDN Large,m6idn.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 25 Gigabit,$0.2048 hourly,$0.129 hourly,$0.0532 hourly,$0.2968 hourly,$0.221 hourly
M6IDN Extra Large,m6idn.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 30 Gigabit,$0.4095 hourly,$0.258 hourly,$0.1067 hourly,$0.5935 hourly,$0.442 hourly
M6IDN Double Extra Large,m6idn.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 40 Gigabit,$0.819 hourly,$0.516 hourly,$0.2439 hourly,$1.187 hourly,$0.884 hourly
M6IDN Quadruple Extra Large,m6idn.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 50 Gigabit,$1.638 hourly,$1.0319 hourly,$0.4822 hourly,$2.374 hourly,$1.7679 hourly
M6IDN Eight Extra Large,m6idn.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,50 Gigabit,$3.276 hourly,$2.0639 hourly,$0.8989 hourly,$4.748 hourly,$2.0639 hourly
M6IDN 12xlarge Extra Large,m6idn.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),75 Gigabit,$4.914 hourly,$3.0958 hourly,$1.1101 hourly,$7.122 hourly,$5.3038 hourly
M6IDN 16xlarge Extra Large,m6idn.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$6.552 hourly,$4.1278 hourly,$1.3997 hourly,$9.496 hourly,$4.1278 hourly
M6IDN 24xlarge,m6idn.24xlarge,384 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),150 Gigabit,$9.828 hourly,$6.1916 hourly,$3.0018 hourly,$14.244 hourly,$10.6076 hourly
M6IDN 32xlarge,m6idn.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,$13.104 hourly,$8.2555 hourly,$2.9472 hourly,$18.992 hourly,$8.2555 hourly
M6IDN Metal,m6idn.metal,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,$13.104 hourly,$8.2555 hourly,$2.6578 hourly,$18.992 hourly,$8.2555 hourly
M6IN Large,m6in.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.179 hourly,$0.1128 hourly,$0.0494 hourly,$0.271 hourly,$0.2048 hourly
M6IN Extra Large,m6in.xlarge,16 GiB,4 vCPUs,EBS only,Up to 30 Gigabit,$0.358 hourly,$0.2256 hourly,$0.1174 hourly,$0.542 hourly,$0.4096 hourly
M6IN Double Extra Large,m6in.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 40 Gigabit,$0.716 hourly,$0.4511 hourly,$0.2259 hourly,$1.084 hourly,$0.8191 hourly
M6IN Quadruple Extra Large,m6in.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 50 Gigabit,$1.4321 hourly,$0.9022 hourly,$0.4422 hourly,$2.1681 hourly,$1.6382 hourly
M6IN Eight Extra Large,m6in.8xlarge,128 GiB,32 vCPUs,EBS only,50 Gigabit,$2.8642 hourly,$1.8044 hourly,$0.8455 hourly,$4.3362 hourly,$1.8044 hourly
M6IN 12xlarge Extra Large,m6in.12xlarge,192 GiB,48 vCPUs,EBS only,75 Gigabit,$4.2962 hourly,$2.7066 hourly,$1.2391 hourly,$6.5042 hourly,$2.7066 hourly
M6IN 16xlarge Extra Large,m6in.16xlarge,256 GiB,64 vCPUs,EBS only,100 Gigabit,$5.7283 hourly,$3.6088 hourly,$1.9097 hourly,$8.6723 hourly,$6.5528 hourly
M6IN 24xlarge,m6in.24xlarge,384 GiB,96 vCPUs,EBS only,150 Gigabit,$8.5925 hourly,$5.4133 hourly,$2.452 hourly,$13.0085 hourly,$9.8293 hourly
M6IN 32xlarge,m6in.32xlarge,512 GiB,128 vCPUs,EBS only,200 Gigabit,$11.4566 hourly,$7.2177 hourly,$2.4979 hourly,$17.3446 hourly,$13.1057 hourly
M6IN Metal,m6in.metal,512 GiB,128 vCPUs,EBS only,200 Gigabit,$11.4566 hourly,$7.2177 hourly,$2.6599 hourly,$17.3446 hourly,$13.1057 hourly
M7A Medium,m7a.medium,4 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0749 hourly,$0.0496 hourly,$0.0238 hourly,$0.1209 hourly,$0.0956 hourly
M7A Large,m7a.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1497 hourly,$0.0992 hourly,$0.0321 hourly,$0.2417 hourly,$0.1912 hourly
M7A Extra Large,m7a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2995 hourly,$0.1984 hourly,$0.0693 hourly,$0.4835 hourly,$0.3824 hourly
M7A Double Extra Large,m7a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.5989 hourly,$0.3969 hourly,$0.1806 hourly,$0.9669 hourly,$0.7649 hourly
M7A Quadruple Extra Large,m7a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$1.1978 hourly,$0.7937 hourly,$0.4079 hourly,$1.9338 hourly,$1.5297 hourly
M7A Eight Extra Large,m7a.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$2.3957 hourly,$1.5874 hourly,$0.8347 hourly,$3.8677 hourly,$3.0594 hourly
M7A 12xlarge Extra Large,m7a.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$3.5935 hourly,$2.3811 hourly,$1.1337 hourly,$5.8015 hourly,$4.5891 hourly
M7A 16xlarge Extra Large,m7a.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$4.7914 hourly,$3.1748 hourly,$1.2257 hourly,$7.7354 hourly,$6.1188 hourly
M7A 24xlarge,m7a.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$7.187 hourly,$4.7622 hourly,$1.914 hourly,$11.603 hourly,$9.1782 hourly
M7A 32xlarge,m7a.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$9.5827 hourly,$6.3495 hourly,$1.9802 hourly,$15.4707 hourly,$12.2375 hourly
M7A 48xlarge,m7a.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$14.3741 hourly,$9.5243 hourly,$3.1668 hourly,$23.2061 hourly,$18.3563 hourly
M7A Metal-48xl,m7a.metal-48xl,768 GiB,192 vCPUs,EBS only,50 Gigabit,$14.3741 hourly,$9.5243 hourly,$3.1732 hourly,$23.2061 hourly,$18.3563 hourly
M7G Medium,m7g.medium,4 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0527 hourly,$0.0349 hourly,$0.0129 hourly,unavailable,unavailable
M7G Large,m7g.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1054 hourly,$0.0698 hourly,$0.0405 hourly,unavailable,unavailable
M7G Extra Large,m7g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2108 hourly,$0.1397 hourly,$0.0778 hourly,unavailable,unavailable
M7G Double Extra Large,m7g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.4216 hourly,$0.2793 hourly,$0.1707 hourly,unavailable,unavailable
M7G Quadruple Extra Large,m7g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.8432 hourly,$0.5587 hourly,$0.2857 hourly,unavailable,unavailable
M7G Eight Extra Large,m7g.8xlarge,128 GiB,32 vCPUs,EBS only,15 Gigabit,$1.6864 hourly,$1.1173 hourly,$0.5381 hourly,unavailable,unavailable
M7G 12xlarge Extra Large,m7g.12xlarge,192 GiB,48 vCPUs,EBS only,22.5 Gigabit,$2.5296 hourly,$1.676 hourly,$0.6993 hourly,unavailable,unavailable
M7G 16xlarge Extra Large,m7g.16xlarge,256 GiB,64 vCPUs,EBS only,30 Gigabit,$3.3728 hourly,$2.2346 hourly,$1.0291 hourly,unavailable,unavailable
M7G Metal,m7g.metal,256 GiB,64 vCPUs,EBS only,30 Gigabit,$3.3728 hourly,$2.2346 hourly,$0.9614 hourly,unavailable,unavailable
M7GD Medium,m7gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 12.5 Gigabit,$0.069 hourly,$0.0435 hourly,$0.0152 hourly,unavailable,unavailable
M7GD Large,m7gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.138 hourly,$0.0869 hourly,$0.0349 hourly,unavailable,unavailable
M7GD Extra Large,m7gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.2759 hourly,$0.1738 hourly,$0.0849 hourly,unavailable,unavailable
M7GD Double Extra Large,m7gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 15 Gigabit,$0.5519 hourly,$0.3477 hourly,$0.1821 hourly,unavailable,unavailable
M7GD Quadruple Extra Large,m7gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 15 Gigabit,$1.1038 hourly,$0.6954 hourly,$0.3223 hourly,unavailable,unavailable
